id,name,handle,platform,date,time,post_text,misinfo_type,reach,img,user_link,post_link
405,Robert Reyes,@climateFool,Other,2023-01-10,05:02,Vehicles erosion greenhouse science.,Scientists are unreliable,494,img_220.jpg,https://www.example.com/,https://www.example.com/
400,Timothy Parsons,@climateFool,YouTube,2023-01-14,16:07,Reserves environmental wind projections.,Solutions won't work,500,img_48.jpg,https://www.example.com/,https://www.example.com/
399,Robert Reyes,@theBozo,TikTok,2023-01-14,16:42,Bamboo erosion transportation hoax fuels urbanization.,Scientists are unreliable,82,img_125.jpg,https://www.example.com/,https://www.example.com/
427,Amber Wilson,@thisIsATest,Twitter,2023-01-15,17:09,Food wetlands emissions models.,Solutions won't work,171,img_2.jpg,https://www.example.com/,https://www.example.com/
401,Jeanette Jackson,@THE_CLIMATE_NEWS,Other,2023-01-18,06:04,Toxins recycle biodiversity nuclear.,Not humans,338,img_386.jpg,https://www.example.com/,https://www.example.com/
412,Sophia Bush,@climateFool,TikTok,2023-01-20,00:46,Forest misinformation technology seismic.,Not humans,235,img_62.jpg,https://www.example.com/,https://www.example.com/
402,Timothy Parsons,@john214394343,YouTube,2023-01-23,01:35,Panels conscious water carbon.,Solutions won't work,45,img_393.jpg,https://www.example.com/,https://www.example.com/
409,Amber Wilson,@john214394343,TikTok,2023-01-25,13:52,Research waste herbicides food trees.,Not happening,447,img_120.jpg,https://www.example.com/,https://www.example.com/
419,Joseph Miller,@theBozo,Other,2023-01-28,04:03,Chain weather degradation biomass food sustainability.,Not bad,500,img_224.jpg,https://www.example.com/,https://www.example.com/
394,Christopher Barrett,@notAHandle,Other,2023-02-03,09:04,Plastic protection mitigation deforestation chain efficiency management.,Solutions won't work,500,img_438.jpg,https://www.example.com/,https://www.example.com/
381,Jeanette Jackson,@climateFool,YouTube,2023-02-05,06:53,Geothermal gases footprint adaptation soil antarctic recycle.,Not bad,60,img_496.jpg,https://www.example.com/,https://www.example.com/
404,Christopher Barrett,@THE_CLIMATE_NEWS,YouTube,2023-02-09,08:10,Cities environmental environmental bicycles data fishing forest.,Scientists are unreliable,500,img_9.jpg,https://www.example.com/,https://www.example.com/
374,Amber Wilson,@thisIsATest,YouTube,2023-02-11,17:28,Ocean air vehicles habitat data turbines organic.,Scientists are unreliable,484,img_76.jpg,https://www.example.com/,https://www.example.com/
382,Kevin Alexander,@climateFool,Other,2023-02-11,19:29,Seismic human rainforest.,Not happening,113,img_218.jpg,https://www.example.com/,https://www.example.com/
418,Kevin Alexander,@john214394343,YouTube,2023-02-21,13:42,Data forest forest warming peatlands urbanization.,Not bad,96,img_370.jpg,https://www.example.com/,https://www.example.com/
395,Kevin Alexander,@anotherFake_handle,YouTube,2023-02-22,07:45,Overfishing climate drought equity acidification.,Scientists are unreliable,399,img_123.jpg,https://www.example.com/,https://www.example.com/
384,Sophia Bush,@dumbHandle,Twitter,2023-02-23,19:39,Transportation technology reforestation.,Not humans,312,img_259.jpg,https://www.example.com/,https://www.example.com/
406,Kevin Alexander,@notAHandle,TikTok,2023-02-23,21:11,Public chain green analysis waste pollutants coastal.,Not happening,500,img_425.jpg,https://www.example.com/,https://www.example.com/
375,Amber Wilson,@theBozo,Twitter,2023-02-25,04:49,Climate conservation seismic public scientific transit footprint.,Scientists are unreliable,411,img_330.jpg,https://www.example.com/,https://www.example.com/
426,Joseph Miller,@thisIsATest,Twitter,2023-02-26,13:07,Erosion justice sustainable bycatch projections.,Not humans,500,img_497.jpg,https://www.example.com/,https://www.example.com/
396,Timothy Parsons,@anotherFake_handle,YouTube,2023-02-27,12:15,Change regulations farming green ecotourism fuels.,Not humans,500,img_49.jpg,https://www.example.com/,https://www.example.com/
383,Michelle Rivers,@THE_CLIMATE_NEWS,TikTok,2023-02-27,16:02,Conservation climate panels wildlife.,Solutions won't work,171,img_496.jpg,https://www.example.com/,https://www.example.com/
390,Christopher Barrett,@john214394343,Twitter,2023-02-28,08:45,Habitat quality seismic climate biodegradable.,Not bad,347,img_223.jpg,https://www.example.com/,https://www.example.com/
410,Christopher Barrett,@justSomeSillyLittleGuy,YouTube,2023-02-28,22:39,Warming organic methane climate ecosystems habitat.,Scientists are unreliable,198,img_228.jpg,https://www.example.com/,https://www.example.com/
377,Sophia Bush,@anotherFake_handle,Other,2023-03-04,18:05,Production levels clean fossil adaptation ozone.,Not happening,58,img_164.jpg,https://www.example.com/,https://www.example.com/
420,Jeanette Jackson,@climateFool,TikTok,2023-03-09,06:15,Overfishing emissions resources panels wildlife.,Not bad,95,img_291.jpg,https://www.example.com/,https://www.example.com/
385,Robert Reyes,@anotherFake_handle,TikTok,2023-03-10,10:30,Greenhouse reserve urbanization greenhouse air sea overfishing adaptation.,Not happening,123,img_350.jpg,https://www.example.com/,https://www.example.com/
387,Michelle Rivers,@notAHandle,Other,2023-03-13,06:21,Marine advocacy warming forest.,Not bad,500,img_26.jpg,https://www.example.com/,https://www.example.com/
372,Kevin Alexander,@john214394343,Other,2023-03-19,18:01,Renewable research compost.,Not bad,174,img_453.jpg,https://www.example.com/,https://www.example.com/
414,Amber Wilson,@john214394343,Other,2023-03-20,04:46,Cycle carbon bicycles floods pollutants public.,Not happening,500,img_158.jpg,https://www.example.com/,https://www.example.com/
430,Jeanette Jackson,@thisIsATest,YouTube,2023-03-23,19:35,Conservation sprawl hoax wildlife.,Not bad,500,img_487.jpg,https://www.example.com/,https://www.example.com/
428,Joseph Miller,@exampleName,YouTube,2023-03-24,09:42,Compost reserves climate advocacy drought.,Not bad,500,img_343.jpg,https://www.example.com/,https://www.example.com/
386,Kevin Alexander,@notAHandle,Twitter,2023-03-25,05:26,Management desertification smart conservation public reserves.,Solutions won't work,304,img_259.jpg,https://www.example.com/,https://www.example.com/
433,Jeanette Jackson,@exampleName,Twitter,2023-03-28,04:30,Biofuel quality public public.,Scientists are unreliable,199,img_41.jpg,https://www.example.com/,https://www.example.com/
429,Joseph Miller,@theBozo,Twitter,2023-04-04,13:33,Resilience biomass innovation green conservation recycle species insulation.,Not happening,106,img_152.jpg,https://www.example.com/,https://www.example.com/
408,Jeanette Jackson,@justSomeSillyLittleGuy,Twitter,2023-04-04,16:14,Vehicles markets corridors erosion.,Not bad,18,img_334.jpg,https://www.example.com/,https://www.example.com/
431,Kevin Alexander,@anotherFake_handle,Other,2023-04-05,19:23,Science food bamboo toxins.,Not happening,225,img_362.jpg,https://www.example.com/,https://www.example.com/
416,Christopher Barrett,@climateFool,YouTube,2023-04-08,13:38,Greenwashing air heat biofuel scientific solar waste air.,Not humans,15,img_486.jpg,https://www.example.com/,https://www.example.com/
378,Jonathon Keller,@john214394343,TikTok,2023-04-11,13:09,Data projections wind.,Not humans,313,img_313.jpg,https://www.example.com/,https://www.example.com/
411,Michelle Rivers,@exampleName,TikTok,2023-04-13,17:06,Species conservation panels protection landfill.,Not happening,287,img_281.jpg,https://www.example.com/,https://www.example.com/
407,Timothy Parsons,@justSomeSillyLittleGuy,Twitter,2023-04-14,20:51,Pesticides electricity environmental biomass earth trees.,Not happening,500,img_307.jpg,https://www.example.com/,https://www.example.com/
421,Sophia Bush,@exampleName,TikTok,2023-04-20,04:35,Carbon ice pollution toxins recycle deforestation wetlands ice.,Not bad,363,img_221.jpg,https://www.example.com/,https://www.example.com/
388,Kevin Alexander,@dumbHandle,Other,2023-04-30,00:01,Analysis green grid recycle analysis acidification.,Solutions won't work,258,img_234.jpg,https://www.example.com/,https://www.example.com/
393,Robert Reyes,@theBozo,Other,2023-05-03,15:14,Greenhouse research offsets bamboo.,Solutions won't work,431,img_417.jpg,https://www.example.com/,https://www.example.com/
403,Joseph Miller,@theBozo,Twitter,2023-05-05,07:17,Conservation habitat ocean parks cleaner panels wind.,Scientists are unreliable,500,img_411.jpg,https://www.example.com/,https://www.example.com/
389,Amber Wilson,@justSomeSillyLittleGuy,YouTube,2023-05-07,06:53,Global geothermal resources climate policy human land regulations.,Not happening,110,img_161.jpg,https://www.example.com/,https://www.example.com/
425,Christopher Barrett,@john214394343,Twitter,2023-05-09,16:32,Endangered transit preservation bamboo.,Scientists are unreliable,176,img_316.jpg,https://www.example.com/,https://www.example.com/
379,Jeanette Jackson,@exampleName,YouTube,2023-05-10,08:36,Ice conscious advocacy gases fuel bicycles.,Not happening,500,img_93.jpg,https://www.example.com/,https://www.example.com/
391,Jeanette Jackson,@climateFool,Twitter,2023-05-11,14:57,Hoax sequestration analysis energy wildlife heat carbon forest.,Not bad,500,img_379.jpg,https://www.example.com/,https://www.example.com/
397,Jeanette Jackson,@john214394343,Twitter,2023-05-14,11:54,Volcano national urbanization forest climate divestment biomass.,Not bad,500,img_472.jpg,https://www.example.com/,https://www.example.com/
432,Jonathon Keller,@notAHandle,TikTok,2023-05-15,05:09,Divestment floods levels research.,Scientists are unreliable,230,img_30.jpg,https://www.example.com/,https://www.example.com/
392,Jonathon Keller,@anotherFake_handle,Twitter,2023-05-15,12:20,Ecosystem gases ecosystems natural.,Not bad,379,img_239.jpg,https://www.example.com/,https://www.example.com/
376,Kevin Alexander,@dumbHandle,YouTube,2023-05-18,13:54,Justice renewable bamboo.,Scientists are unreliable,215,img_144.jpg,https://www.example.com/,https://www.example.com/
413,Jonathon Keller,@notAHandle,Other,2023-05-19,22:14,Forest footprint overfishing depletion sequestration.,Solutions won't work,500,img_219.jpg,https://www.example.com/,https://www.example.com/
415,Joseph Miller,@climateFool,Twitter,2023-05-23,00:46,Weatherproofing law sequestration.,Scientists are unreliable,352,img_80.jpg,https://www.example.com/,https://www.example.com/
417,Joseph Miller,@john214394343,Twitter,2023-05-28,04:57,Forest landfill smart fuel bamboo contamination hurricane.,Scientists are unreliable,340,img_279.jpg,https://www.example.com/,https://www.example.com/
380,Christopher Barrett,@dumbHandle,TikTok,2023-05-28,23:24,Arctic resilience forest climate biodegradable.,Not humans,500,img_476.jpg,https://www.example.com/,https://www.example.com/
479,Robert Reyes,@dumbHandle,Twitter,2023-06-05,19:42,Cities biodiversity arctic conservation.,Solutions won't work,60,img_254.jpg,https://www.example.com/,https://www.example.com/
465,Amber Wilson,@john214394343,YouTube,2023-06-05,23:02,Methane depletion emissions fuel.,Not humans,500,img_11.jpg,https://www.example.com/,https://www.example.com/
448,Michelle Rivers,@thisIsATest,Other,2023-06-08,01:19,Wildlife ecosystem carbon hydropower data management.,Not bad,460,img_363.jpg,https://www.example.com/,https://www.example.com/
467,Timothy Parsons,@john214394343,TikTok,2023-06-12,20:12,Earthquake cycle resilience depletion law.,Not happening,500,img_302.jpg,https://www.example.com/,https://www.example.com/
454,Amber Wilson,@theBozo,Twitter,2023-06-15,18:06,Pesticides pollution smog research innovation.,Not humans,153,img_280.jpg,https://www.example.com/,https://www.example.com/
468,Sophia Bush,@climateFool,Twitter,2023-06-16,19:26,Parks solar degradation biofuel.,Not humans,500,img_185.jpg,https://www.example.com/,https://www.example.com/
438,Michelle Rivers,@anotherFake_handle,TikTok,2023-06-19,02:13,Transportation degradation wetlands industrial rainforest fires.,Not bad,312,img_260.jpg,https://www.example.com/,https://www.example.com/
444,Sophia Bush,@theBozo,Other,2023-06-19,13:03,Bicycles solar conscious parks.,Not bad,500,img_259.jpg,https://www.example.com/,https://www.example.com/
455,Amber Wilson,@theBozo,Twitter,2023-06-19,21:32,Erosion carbon cleaner forest carbon deforestation human land.,Not humans,187,img_445.jpg,https://www.example.com/,https://www.example.com/
440,Jeanette Jackson,@thisIsATest,Other,2023-06-20,19:49,Peatlands law sustainability peatlands fuel trading peatlands preservation.,Not humans,271,img_282.jpg,https://www.example.com/,https://www.example.com/
491,Kevin Alexander,@john214394343,Twitter,2023-06-21,10:38,Resilience regulations bamboo emissions renewable.,Not humans,91,img_216.jpg,https://www.example.com/,https://www.example.com/
480,Christopher Barrett,@climateFool,Twitter,2023-06-28,15:31,Innovation air bicycles degradation renewables.,Solutions won't work,138,img_232.jpg,https://www.example.com/,https://www.example.com/
456,Robert Reyes,@notAHandle,YouTube,2023-07-06,20:50,Consumerism technology arctic efficiency cycle wave.,Not humans,74,img_446.jpg,https://www.example.com/,https://www.example.com/
478,Joseph Miller,@THE_CLIMATE_NEWS,YouTube,2023-07-08,11:23,Contamination fishing global.,Scientists are unreliable,63,img_262.jpg,https://www.example.com/,https://www.example.com/
488,Jonathon Keller,@justSomeSillyLittleGuy,TikTok,2023-07-09,12:27,Models ecosystem carbon-neutral fishing.,Scientists are unreliable,500,img_93.jpg,https://www.example.com/,https://www.example.com/
489,Michelle Rivers,@thisIsATest,YouTube,2023-07-13,12:39,Electric forest projections air quality bycatch.,Not humans,347,img_481.jpg,https://www.example.com/,https://www.example.com/
474,Michelle Rivers,@notAHandle,YouTube,2023-07-17,07:32,Solar waste green forest.,Solutions won't work,500,img_176.jpg,https://www.example.com/,https://www.example.com/
446,Joseph Miller,@exampleName,Twitter,2023-07-18,04:18,Habitat data antarctic renewable nature.,Solutions won't work,500,img_394.jpg,https://www.example.com/,https://www.example.com/
459,Timothy Parsons,@theBozo,Twitter,2023-07-20,20:56,Regulations temperature preservation greenwashing endangered.,Not bad,238,img_110.jpg,https://www.example.com/,https://www.example.com/
443,Amber Wilson,@notAHandle,TikTok,2023-07-27,22:44,Equity bamboo hydropower savings seismic methane.,Not happening,296,img_421.jpg,https://www.example.com/,https://www.example.com/
482,Amber Wilson,@john214394343,Twitter,2023-07-28,21:05,Climate conscious change.,Not happening,12,img_339.jpg,https://www.example.com/,https://www.example.com/
457,Jeanette Jackson,@john214394343,YouTube,2023-08-02,15:31,Weather bicycles misinformation air carbon-neutral.,Scientists are unreliable,254,img_382.jpg,https://www.example.com/,https://www.example.com/
492,Timothy Parsons,@exampleName,Twitter,2023-08-07,15:04,Bicycles advocacy arctic soil biomass marine scientific.,Not happening,500,img_381.jpg,https://www.example.com/,https://www.example.com/
436,Michelle Rivers,@notAHandle,TikTok,2023-08-12,08:46,Equity transportation fuel reserves research living.,Not bad,500,img_394.jpg,https://www.example.com/,https://www.example.com/
460,Jonathon Keller,@exampleName,TikTok,2023-08-14,11:40,Innovation carbon heat food.,Scientists are unreliable,36,img_481.jpg,https://www.example.com/,https://www.example.com/
481,Jonathon Keller,@thisIsATest,YouTube,2023-08-17,08:46,Pesticide erosion CO2 cleaner science.,Solutions won't work,50,img_386.jpg,https://www.example.com/,https://www.example.com/
461,Sophia Bush,@climateFool,Twitter,2023-08-24,05:21,Nature food erosion insulation technology biofuel warming.,Scientists are unreliable,500,img_488.jpg,https://www.example.com/,https://www.example.com/
471,Sophia Bush,@anotherFake_handle,YouTube,2023-08-27,15:43,Endangered turbines ecosystem impact.,Not bad,112,img_314.jpg,https://www.example.com/,https://www.example.com/
470,Timothy Parsons,@thisIsATest,YouTube,2023-08-29,17:30,Sea climate analysis pesticide green pollution electric.,Not humans,70,img_357.jpg,https://www.example.com/,https://www.example.com/
464,Amber Wilson,@justSomeSillyLittleGuy,TikTok,2023-09-07,15:00,Consumerism warming desertification hurricane panels.,Solutions won't work,500,img_210.jpg,https://www.example.com/,https://www.example.com/
494,Timothy Parsons,@john214394343,Other,2023-09-07,23:22,Parks impact global degradation pesticides.,Scientists are unreliable,295,img_221.jpg,https://www.example.com/,https://www.example.com/
451,Jeanette Jackson,@notAHandle,Twitter,2023-09-24,23:26,Natural eco-friendly wetlands conservation vehicles degradation scientists hurricane.,Solutions won't work,500,img_51.jpg,https://www.example.com/,https://www.example.com/
447,Michelle Rivers,@justSomeSillyLittleGuy,Other,2023-09-25,03:32,Electricity regulations sustainable greenwashing acidification degradation monoculture.,Not bad,3,img_119.jpg,https://www.example.com/,https://www.example.com/
463,Jonathon Keller,@dumbHandle,YouTube,2023-09-25,11:49,Supply compost hurricane national urbanization conservation hoax.,Not happening,500,img_300.jpg,https://www.example.com/,https://www.example.com/
442,Amber Wilson,@climateFool,Other,2023-09-26,01:35,Agriculture electricity chain natural panels geothermal.,Solutions won't work,500,img_214.jpg,https://www.example.com/,https://www.example.com/
449,Jonathon Keller,@exampleName,Twitter,2023-09-29,09:49,Transportation monoculture carbon ocean earth advocacy.,Solutions won't work,197,img_197.jpg,https://www.example.com/,https://www.example.com/
496,Jonathon Keller,@exampleName,YouTube,2023-10-08,17:06,Erosion wind living green biodegradable food.,Solutions won't work,500,img_294.jpg,https://www.example.com/,https://www.example.com/
462,Joseph Miller,@justSomeSillyLittleGuy,Twitter,2023-10-12,21:20,Cleaner erosion quality climate misinformation carbon climate.,Solutions won't work,47,img_128.jpg,https://www.example.com/,https://www.example.com/
487,Amber Wilson,@theBozo,YouTube,2023-10-13,14:15,Extinction pollutants fuel ice fuel.,Not happening,51,img_131.jpg,https://www.example.com/,https://www.example.com/
437,Kevin Alexander,@exampleName,Other,2023-10-15,12:01,Gases ocean alternative advocacy renewable.,Scientists are unreliable,246,img_455.jpg,https://www.example.com/,https://www.example.com/
493,Christopher Barrett,@justSomeSillyLittleGuy,TikTok,2023-10-16,05:51,Warming warming vehicles consumerism parks.,Not humans,293,img_287.jpg,https://www.example.com/,https://www.example.com/
490,Michelle Rivers,@justSomeSillyLittleGuy,TikTok,2023-10-17,19:29,Earth wildlife emissions panels scientists offsets CO2 solar.,Not humans,354,img_407.jpg,https://www.example.com/,https://www.example.com/
439,Michelle Rivers,@dumbHandle,TikTok,2023-10-21,03:58,Efficiency wildlife wave resilience energy melting.,Not happening,500,img_230.jpg,https://www.example.com/,https://www.example.com/
450,Christopher Barrett,@john214394343,YouTube,2023-10-21,06:10,Insulation landfill volcano wind analysis fishing.,Solutions won't work,321,img_8.jpg,https://www.example.com/,https://www.example.com/
484,Christopher Barrett,@climateFool,Other,2023-10-23,08:53,Scientists species conscious footprint quality fuels.,Scientists are unreliable,139,img_384.jpg,https://www.example.com/,https://www.example.com/
445,Timothy Parsons,@exampleName,YouTube,2023-10-24,04:28,Vehicles climate sustainability sea storm human floods solar.,Not humans,113,img_358.jpg,https://www.example.com/,https://www.example.com/
483,Sophia Bush,@anotherFake_handle,Other,2023-10-30,08:22,Climate research reserve biofuel.,Not humans,294,img_65.jpg,https://www.example.com/,https://www.example.com/
435,Timothy Parsons,@john214394343,TikTok,2023-10-31,21:24,Antarctic mitigation forest.,Not happening,155,img_39.jpg,https://www.example.com/,https://www.example.com/
475,Jeanette Jackson,@anotherFake_handle,YouTube,2023-11-05,03:24,Pollutants models vehicles ecosystems.,Solutions won't work,435,img_350.jpg,https://www.example.com/,https://www.example.com/
434,Jeanette Jackson,@exampleName,Other,2023-11-07,11:39,Sea conservation carbon weather fuel living cleaner.,Scientists are unreliable,304,img_313.jpg,https://www.example.com/,https://www.example.com/
466,Joseph Miller,@exampleName,YouTube,2023-11-08,04:54,Action national electric.,Solutions won't work,500,img_437.jpg,https://www.example.com/,https://www.example.com/
441,Sophia Bush,@THE_CLIMATE_NEWS,Twitter,2023-11-10,22:10,Eco-Friendly sea air transit development sprawl.,Not humans,195,img_219.jpg,https://www.example.com/,https://www.example.com/
495,Sophia Bush,@notAHandle,Twitter,2023-11-15,02:29,Misinformation degradation earthquake nature regulations.,Scientists are unreliable,443,img_260.jpg,https://www.example.com/,https://www.example.com/
453,Christopher Barrett,@climateFool,Other,2023-11-18,11:53,Heat sea sprawl corridors natural agriculture pollution.,Scientists are unreliable,387,img_114.jpg,https://www.example.com/,https://www.example.com/
486,Sophia Bush,@THE_CLIMATE_NEWS,Twitter,2023-11-21,00:06,Endangered transit science renewables public models.,Not bad,112,img_219.jpg,https://www.example.com/,https://www.example.com/
473,Timothy Parsons,@thisIsATest,Other,2023-11-26,20:15,Warming preservation weather weather science.,Not bad,402,img_127.jpg,https://www.example.com/,https://www.example.com/
472,Jeanette Jackson,@john214394343,Other,2023-11-30,11:36,Degradation farming divestment.,Scientists are unreliable,181,img_374.jpg,https://www.example.com/,https://www.example.com/
469,Christopher Barrett,@climateFool,TikTok,2023-12-04,09:49,Grid chain innovation bamboo temperature.,Not bad,246,img_134.jpg,https://www.example.com/,https://www.example.com/
485,Michelle Rivers,@THE_CLIMATE_NEWS,TikTok,2023-12-06,14:24,Offsets drought erosion greenwashing farming biodiversity solar fossil.,Not happening,399,img_189.jpg,https://www.example.com/,https://www.example.com/
458,Christopher Barrett,@theBozo,TikTok,2023-12-10,09:19,Antarctic plastic scientific landfill.,Not humans,387,img_308.jpg,https://www.example.com/,https://www.example.com/
476,Sophia Bush,@notAHandle,Other,2023-12-12,21:24,Earthquake divestment emissions deforestation.,Scientists are unreliable,237,img_51.jpg,https://www.example.com/,https://www.example.com/
452,Christopher Barrett,@dumbHandle,Other,2023-12-26,03:52,Storm science fertilizer pollutants.,Not happening,82,img_229.jpg,https://www.example.com/,https://www.example.com/
477,Joseph Miller,@notAHandle,TikTok,2023-12-27,01:37,Organic savings hydropower.,Scientists are unreliable,321,img_114.jpg,https://www.example.com/,https://www.example.com/
